,time,position,velocity
6004,12.007449388504028,"[ 0.19997483  0.66361432  0.50238499 -1.65996179 -0.36092889  2.22174284
  1.61898309]","[-0.00162536 -0.0003336  -0.01718178 -0.00033546  0.00025601  0.0001347
 -0.00021108]"
6005,12.009401798248291,"[ 0.19997207  0.66361432  0.50236057 -1.65996076 -0.36092976  2.22174309
  1.61898594]","[-0.00288952 -0.00033387 -0.0116485   0.00040772 -0.00038354 -0.00017749
  0.00085562]"
6006,12.011401414871216,"[ 0.19996401  0.66361766  0.50232754 -1.65995888 -0.36093009  2.22174073
  1.61898238]","[-0.00223874  0.00059403 -0.01546915  0.00061428 -0.00011395  0.00023759
 -0.0007274 ]"
6007,12.013466358184814,"[ 0.19995762  0.66361599  0.5022994  -1.65996251 -0.3609302   2.2217379
  1.61898238]","[-0.00100216 -0.0002928  -0.01409758 -0.00071687 -0.00012976 -0.00029
 -0.00071889]"
6008,12.016048908233643,"[ 0.19995456  0.66361432  0.50227197 -1.65996012 -0.36093082  2.22173846
  1.61898167]","[ 5.42384407e-04 -6.86945012e-04 -1.53148583e-02  5.25977406e-05
 -3.40242711e-04 -4.97697298e-05 -7.94222912e-04]"
6009,12.018013954162598,"[ 0.19994649  0.66361599  0.5022412  -1.65996243 -0.3609295   2.2217395
  1.61898167]","[-3.86533885e-04  6.58990737e-05 -1.49420986e-02 -3.47831194e-04
  1.42653992e-04 -2.21198799e-05 -7.48586196e-04]"
6010,12.019729614257812,"[ 0.19994011  0.66361432  0.50221508 -1.65995721 -0.36092889  2.22174351
  1.61898238]","[-2.11607527e-04 -3.41919491e-04 -1.33523719e-02  1.60864621e-03
  1.99035455e-04  2.27527883e-04 -1.62263880e-05]"
6011,12.021484613418579,"[ 0.19993584  0.66361599  0.50218852 -1.65996012 -0.36093154  2.22174212
  1.61898238]","[-3.43697502e-03  5.90451718e-04 -1.33698677e-02 -8.93300613e-05
 -5.78405394e-04  5.75841386e-04  7.19079190e-05]"
6012,12.023646116256714,"[ 0.19992827  0.66361265  0.50216241 -1.65996243 -0.36093082  2.22174285
  1.61898452]","[-4.44601013e-03 -8.51200918e-04 -1.25465367e-02 -8.13052182e-04
 -9.88297700e-05 -3.77027671e-04  8.23155545e-04]"
6013,12.025475263595581,"[ 0.19992221  0.66361432  0.50213421 -1.65995817 -0.3609295   2.22173999
  1.6189831 ]","[-0.00302553 -0.00037831 -0.01305156  0.00103067  0.00032907 -0.00024669
  0.00012849]"
6014,12.02754807472229,"[ 0.19992133  0.66361599  0.50210654 -1.65996243 -0.3609295   2.22174356
  1.61898523]","[-4.41993564e-05  5.74277483e-04 -1.68230929e-02 -5.31810868e-04
  1.46252569e-04 -1.09638889e-04  1.00654153e-03]"
6015,12.029491186141968,"[ 0.19990985  0.66361599  0.50208672 -1.65996036 -0.36093021  2.22174388
  1.61898523]","[-2.00064823e-03  2.55234437e-04 -1.42382778e-02 -2.36360386e-04
 -9.32381524e-05  3.03912518e-05  6.84710731e-04]"
6016,12.031620740890503,"[ 0.19990442  0.66361599  0.5020621  -1.6599606  -0.36092463  2.22174074
  1.61898452]","[-1.19340772e-03  2.99041511e-04 -1.33324063e-02  4.51762891e-04
  3.99370283e-04  1.71746517e-04 -1.21627075e-05]"
6017,12.03370475769043,"[ 0.19989813  0.66361432  0.50203516 -1.65995886 -0.36092903  2.22173933
  1.61898523]","[-0.00116748 -0.0004239  -0.01408324  0.001036    0.00012098  0.00023457
  0.00054843]"
6018,12.035754680633545,"[ 0.19989653  0.66361766  0.50201056 -1.65996084 -0.3609297   2.22173952
  1.6189831 ]","[ 0.00010299  0.00055401 -0.0132254   0.00039858 -0.00053398 -0.00013311
 -0.00054745]"
6019,12.03748607635498,"[ 0.19989064  0.66361599  0.50198508 -1.65996251 -0.36092877  2.22174209
  1.61898666]","[-0.00021731 -0.00012498 -0.01076006 -0.00019406  0.00048606 -0.00029652
  0.00070613]"
6020,12.039544820785522,"[ 0.19988718  0.66361432  0.50196168 -1.65996084 -0.3609302   2.22173893
  1.61898238]","[-1.81236846e-03 -6.12358429e-04 -1.14170050e-02  4.70561909e-04
 -1.56967174e-04 -5.26655866e-05 -1.11032026e-03]"
6021,12.041542768478394,"[ 0.19987895  0.66361766  0.5019402  -1.65996251 -0.36093021  2.22173955
  1.6189831 ]","[-5.01390203e-03  6.55860618e-04 -1.04082204e-02 -3.47673325e-04
 -2.16699676e-04 -2.34069274e-05 -4.93475672e-04]"
6022,12.043566465377808,"[ 0.1998747   0.66361599  0.50191453 -1.65996251 -0.36092889  2.22174174
  1.6189831 ]","[-5.31466855e-03  2.91493608e-04 -8.54465435e-03  3.10825060e-05
  2.65378848e-04  6.87165682e-05 -5.35801109e-04]"
6023,12.045532464981079,"[ 0.19987121  0.66361599  0.50188654 -1.65996012 -0.3609295   2.22174305
  1.61898132]","[-2.28416770e-03 -5.60512693e-05 -1.06655642e-02  7.56230383e-04
 -1.76875260e-05  3.05406970e-05 -7.91971355e-04]"
6024,12.047581434249878,"[ 0.19986873  0.66361766  0.50186093 -1.65996076 -0.3609295   2.22173895
  1.61898298]","[-7.79958731e-04  5.31900277e-04 -1.16729943e-02  7.07310360e-04
  7.12585243e-05  9.26932901e-05 -3.55086810e-05]"
6025,12.049654722213745,"[ 0.19986496  0.66361222  0.50183535 -1.65996179 -0.36092889  2.22174274
  1.6189806 ]","[ 2.14876027e-04 -3.82186761e-03 -1.21911281e-02  3.45294157e-04
  8.81844888e-05 -1.17042276e-04 -4.11379871e-04]"
6026,12.051649332046509,"[ 0.19986347  0.66361576  0.50181145 -1.65996076 -0.36092915  2.22173892
  1.61898582]","[ 6.43362884e-04 -1.69694301e-03 -1.19287319e-02  3.08134057e-04
 -2.54679868e-04  2.71008576e-05  1.08307885e-03]"
6027,12.053588390350342,"[ 0.19985301  0.6636143   0.5017827  -1.65996417 -0.36092938  2.22173955
  1.61898346]","[-1.78200599e-03 -1.33327288e-03 -1.29813343e-02 -9.76675434e-04
  1.24167888e-04  1.20448256e-05  1.11432556e-03]"
6028,12.055582284927368,"[ 0.19985705  0.66361766  0.50175812 -1.65996251 -0.3609302   2.22174103
  1.61898701]","[ 0.00100091  0.00021853 -0.0110272  -0.00024847 -0.00018217 -0.00015289
  0.00112821]"
6029,12.057543516159058,"[ 0.19985237  0.66361766  0.5017379  -1.65995889 -0.36092523  2.22174305
  1.61898733]","[-3.77545353e-04  2.16956993e-04 -1.03738749e-02  9.10389029e-04
  7.72734216e-05  1.69409591e-04  1.13438517e-03]"
6030,12.059558629989624,"[ 0.19984727  0.66361599  0.50171644 -1.65996084 -0.36092974  2.22174248
  1.61898347]","[-3.25969838e-03 -3.11778679e-04 -1.06017923e-02 -2.84586164e-05
 -2.03015198e-04 -8.29461426e-05  8.20649773e-04]"
6031,12.06150507926941,"[ 0.19984961  0.66361432  0.501692   -1.65996084 -0.36092884  2.22174321
  1.61898206]","[-0.00079748 -0.00053059 -0.00962625 -0.00022919  0.00035058  0.00012137
  0.00083945]"
6032,12.063559770584106,"[ 0.19984133  0.66361432  0.50166794 -1.65995889 -0.36093021  2.22174392
  1.61897906]","[-0.0019234  -0.00024752 -0.01420673  0.00073336 -0.000285    0.00021218
 -0.00049723]"
6033,12.067705631256104,"[ 0.19983813  0.66361362  0.5016329  -1.65996251 -0.36093082  2.22174074
  1.61898295]","[-0.00118922 -0.00026595 -0.01578518 -0.0007726  -0.00028789  0.00024748
  0.00032739]"
6034,12.068483352661133,"[ 0.19983735  0.66361424  0.50161117 -1.65996179 -0.36093021  2.22174214
  1.61898201]","[ 0.00019548  0.00025023 -0.01445057 -0.00052898  0.00015462 -0.00028561
  0.00054111]"
6035,12.069723844528198,"[ 0.19983423  0.66361264  0.50159052 -1.65996076 -0.3609295   2.22174388
  1.61898508]","[-0.00230119 -0.00044716 -0.01303665  0.00050731  0.00022696  0.00018954
  0.00079433]"
6036,12.07173228263855,"[ 0.19983317  0.66361599  0.50156816 -1.6599625  -0.36092834  2.2217432
  1.61898082]","[-9.14867765e-04  5.42798928e-04 -1.24973598e-02  3.98687069e-05
 -6.45114962e-04  8.42410756e-05  1.15676117e-04]"
6037,12.073714971542358,"[ 0.19982855  0.66361432  0.50154672 -1.65996418 -0.36092986  2.22174072
  1.61897908]","[-1.31454359e-03 -3.16062379e-04 -1.33617283e-02 -5.39092526e-04
  7.49720541e-05 -5.16397051e-04 -5.81545568e-04]"
6038,12.075662851333618,"[ 0.19982822  0.66361599  0.50152721 -1.65996084 -0.36092946  2.22174203
  1.61898047]","[-6.77346460e-04  4.48537183e-05 -1.23697627e-02  2.86281276e-04
  1.23743367e-04  8.69687876e-05 -1.79345050e-04]"
6039,12.077775955200195,"[ 0.19982534  0.66361265  0.50150565 -1.65996036 -0.36093021  2.22173919
  1.6189801 ]","[-0.00226256 -0.00127945 -0.00989108 -0.00024397 -0.00018236 -0.00019871
 -0.00079179]"
6040,12.079663276672363,"[ 0.19982502  0.66361766  0.50148382 -1.65996518 -0.36092782  2.22173824
  1.61898058]","[-0.0014935   0.0009161  -0.01110945 -0.00131486  0.00021282 -0.00032567
 -0.0003519 ]"
6041,12.081741571426392,"[ 0.19982382  0.66361751  0.50146095 -1.65996073 -0.36092903  2.22174282
  1.61898332]","[-0.00046263  0.00142793 -0.01272823  0.00059111 -0.00019928  0.00025085
  0.00055567]"
6042,12.084230661392212,"[ 0.19982137  0.66361409  0.50144176 -1.6599625  -0.36092876  2.22174245
  1.61898047]","[-3.27669479e-03 -1.12863109e-03 -1.31045372e-02  2.93649838e-04
  3.52238411e-04  3.23713643e-05 -7.02469229e-04]"
6043,12.085589408874512,"[ 0.19982064  0.66361759  0.50143578 -1.65996418 -0.36093017  2.22174319
  1.6189826 ]","[-0.00248586  0.00036119 -0.01169484 -0.00036105 -0.00020598  0.00025894
  0.00024376]"
6044,12.087629795074463,"[ 0.19982196  0.66362128  0.50140395 -1.65996418 -0.36093021  2.22174178
  1.61898402]","[-0.00052039  0.0010969  -0.01065689 -0.00054005 -0.00011378 -0.00013426
  0.00081068]"
6045,12.089601278305054,"[ 0.19982318  0.66361432  0.50138465 -1.65996418 -0.36093021  2.2217425
  1.61898331]","[ 4.68835332e-04 -1.43040376e-03 -1.17137290e-02 -2.40023278e-04
 -1.29687951e-04  9.85669355e-05  5.97659568e-04]"
6046,12.091654300689697,"[ 0.1998217   0.66361766  0.50137676 -1.65996251 -0.36093021  2.2217425
  1.61898046]","[-3.90699817e-04  1.60019428e-04 -1.12923173e-02  3.96796433e-04
 -8.64586342e-05  6.57112903e-05 -5.50996052e-04]"
6047,12.093631982803345,"[ 0.1998212   0.66361432  0.50136134 -1.65996418 -0.3609295   2.2217425
  1.61898046]","[-4.50358131e-05 -1.04250625e-03 -8.03857761e-03  2.16839837e-05
  1.19813234e-04  1.08324665e-04 -5.61365722e-04]"
6048,12.095544576644897,"[ 0.19981716  0.66361891  0.50133364 -1.65996156 -0.36093021  2.22174286
  1.61898331]","[-3.56786884e-04  1.08313789e-03 -5.44650724e-03  5.63236836e-04
 -2.10138160e-05  1.37589060e-04  5.19373023e-04]"
6049,12.097561836242676,"[ 0.19981708  0.66361591  0.50131281 -1.65995878 -0.36093021  2.22173928
  1.61897975]","[-1.72097232e-04 -3.22889809e-04 -6.86841617e-03  1.85889534e-03
 -9.33947377e-06 -9.70886008e-05 -9.55962250e-04]"
6050,12.100773572921753,"[ 0.19981707  0.6636175   0.50129744 -1.65996417 -0.36093021  2.22174143
  1.61897975]","[-2.69699615e-04  8.77315051e-04 -9.00363968e-03 -5.34920174e-04
 -4.15087723e-06 -2.80509430e-04 -9.78709640e-04]"
6051,12.101852416992188,"[ 0.1998159   0.66361532  0.5012792  -1.65996036 -0.36093021  2.22173857
  1.61897975]","[-2.10320952e-03 -2.59696300e-04 -4.50794597e-03 -5.21383156e-05
 -8.09644813e-05 -2.82910152e-04 -8.30580297e-04]"
6052,12.103822946548462,"[ 0.19981233  0.66361521  0.50126806 -1.65996179 -0.3609295   2.22174214
  1.61898046]","[-2.71331875e-03 -7.29942881e-04 -3.99652111e-03 -3.47588771e-05
  1.83382620e-04  2.86111114e-04 -3.16361257e-04]"
6053,12.105740308761597,"[ 0.19981751  0.66361687  0.50124892 -1.65995861 -0.36093021  2.2217438
  1.61898545]","[-2.40329909e-04  4.67888434e-05 -5.53759977e-03  5.41363562e-04
 -2.23672395e-04  3.64519436e-04  1.67914688e-03]"
6054,12.107795238494873,"[ 0.19981388  0.66361958  0.50121846 -1.65995809 -0.36092889  2.22174249
  1.61898474]","[-1.04233228e-03  1.03468523e-03 -7.32635016e-03  8.10017962e-04
  3.93374171e-04 -5.02335351e-05  9.72242883e-04]"
6055,12.109722137451172,"[ 0.19981555  0.66361388  0.50121268 -1.65995843 -0.3609295   2.22174321
  1.6189826 ]","[-1.73236807e-04 -5.16635751e-04 -7.94403719e-03 -1.09601969e-04
  5.87989264e-05  2.03869918e-04 -6.39149011e-05]"
6056,12.1116783618927,"[ 0.19981317  0.66361576  0.50119545 -1.65995624 -0.36093082  2.22173932
  1.61897904]","[-4.85560215e-04 -4.40119173e-05 -7.18554051e-03  9.41175928e-04
 -4.14676606e-04  1.14892053e-05 -1.29432097e-03]"
6057,12.113760232925415,"[ 0.19981333  0.66361694  0.50117695 -1.65996073 -0.3609295   2.22174037
  1.61898046]","[ 0.00013439  0.00053725 -0.00983436 -0.00060252  0.00010957 -0.00023225
 -0.00073349]"
6058,12.115769147872925,"[ 0.19981317  0.66361521  0.50116436 -1.65995435 -0.36092889  2.22174163
  1.61898331]","[-0.00329119 -0.00031803 -0.00954136  0.00112424  0.00033127 -0.00018234
  0.00038608]"
6059,12.117902040481567,"[ 0.19981723  0.6636138   0.50114551 -1.65995786 -0.36092889  2.22174142
  1.61898687]","[-0.00140496 -0.00032695 -0.00766885  0.00012846  0.00021505  0.00015632
  0.00143751]"
6060,12.11965799331665,"[ 0.19981741  0.66361678  0.50113443 -1.65996002 -0.36093021  2.22174143
  1.61897975]","[-0.00108565  0.00098846 -0.01018701 -0.00112079 -0.00029744 -0.00013315
 -0.00141525]"
6061,12.121663331985474,"[ 0.19981749  0.66361686  0.50110887 -1.65995641 -0.3609295   2.2217432
  1.6189826 ]","[-8.79449177e-05  3.75367014e-04 -6.58838357e-03  2.04103666e-04
  9.64808143e-05  3.03400777e-04  1.08130249e-04]"
6062,12.123820066452026,"[ 0.19981555  0.66361763  0.50108811 -1.65996003 -0.36092889  2.22174072
  1.61897975]","[-0.00074672  0.00023496 -0.00598692 -0.0005582   0.00023204 -0.0003057
 -0.00099652]"
6063,12.125643491744995,"[ 0.19981555  0.66361555  0.50107588 -1.65996001 -0.36093021  2.22174143
  1.6189826 ]","[-0.0005177   0.00015664 -0.00886932  0.00018468 -0.00028612 -0.0002038
  0.00028509]"
6064,12.127684593200684,"[ 0.1998175   0.66361532  0.50106207 -1.65996027 -0.36093021  2.22173857
  1.61897833]","[ 3.98389545e-04  6.96165464e-05 -8.17341185e-03 -2.89130000e-04
 -2.06283133e-04 -1.14586370e-05 -1.45568573e-03]"
6065,12.129565954208374,"[ 0.19981388  0.66361573  0.50105087 -1.65996155 -0.36092762  2.22174214
  1.6189826 ]","[-1.04125153e-03 -5.25871265e-04 -7.27755292e-03  5.71017617e-05
 -3.74251560e-04  1.53146566e-04 -1.40142604e-05]"
6066,12.131643056869507,"[ 0.19981465  0.66361763  0.50103639 -1.65996002 -0.36092782  2.22173857
  1.61898046]","[ 5.51356648e-04  1.37487406e-04 -6.62188844e-03  5.82190513e-04
  5.68348410e-04 -1.10545063e-05 -8.76544677e-04]"
6067,12.133738994598389,"[ 0.19981238  0.66361432  0.50102358 -1.65996075 -0.36092946  2.22174143
  1.61898331]","[-4.08327873e-04 -1.05251839e-03 -9.11379258e-03  2.58751339e-04
  1.05662806e-04 -4.91311393e-06  8.51424699e-05]"
6068,12.135838985443115,"[ 0.19981597  0.66361766  0.501012   -1.65996035 -0.3609295   2.22173928
  1.61898189]","[ 0.00080629  0.00027463 -0.00567714 -0.00025621  0.0001939   0.00023518
 -0.00043688]"
6069,12.13763689994812,"[ 0.19981235  0.66361961  0.50099952 -1.65996227 -0.3609263   2.22173896
  1.61898331]","[-0.00066366  0.00077167 -0.00895359 -0.00011387  0.0001653   0.00018364
  0.00020143]"
6070,12.139647960662842,"[ 0.19981067  0.66361766  0.50099294 -1.65996177 -0.36092986  2.22174068
  1.61898331]","[-6.66837192e-04  9.54932279e-05 -7.19089155e-03 -2.36212848e-04
 -1.63893866e-04 -3.93099207e-04  4.06003377e-04]"
6071,12.141421556472778,"[ 0.19981067  0.66361751  0.50098001 -1.65996195 -0.36093078  2.22173856
  1.61898616]","[-6.98890608e-04  6.92055378e-04 -7.96947533e-03 -1.06393740e-03
 -4.23228726e-04 -1.64714648e-05  1.28812100e-03]"
6072,12.143669128417969,"[ 0.19980706  0.66361868  0.50097041 -1.65996059 -0.3609295   2.22174214
  1.61898545]","[-1.51725576e-03  1.21976184e-04 -7.32441698e-03  2.69554867e-04
  3.79544780e-05  3.09157937e-04  1.04721611e-03]"
6073,12.14567494392395,"[ 0.19981067  0.66361756  0.50095887 -1.65996248 -0.36093021  2.22174175
  1.6189826 ]","[ 1.29828893e-04 -5.95402306e-04 -7.68943407e-03 -2.51405805e-04
 -1.41370637e-04  5.82838805e-05  1.48950792e-04]"
6074,12.147688865661621,"[ 0.199809    0.66362057  0.50095122 -1.65996084 -0.36093021  2.22174107
  1.61898474]","[-0.00031357  0.00112741 -0.00343973  0.00044508 -0.00014195 -0.00021145
  0.0004618 ]"
6075,12.149787902832031,"[ 0.199809    0.66361883  0.50094092 -1.65996179 -0.3609295   2.2217425
  1.61898189]","[ 7.71343911e-05  3.46399628e-04 -7.44714260e-03  2.28745570e-04
  2.42086430e-04  2.22498591e-04 -2.69474065e-04]"
6076,12.151782035827637,"[ 0.19980493  0.66361758  0.50092914 -1.65996243 -0.3609295   2.22174392
  1.61898046]","[-8.00957181e-04 -4.95658554e-04 -9.26723325e-03 -8.39392861e-05
  1.07593969e-04  5.73606144e-04 -9.10962721e-04]"
6077,12.153617143630981,"[ 0.19980664  0.66361598  0.50091735 -1.65995869 -0.36092889  2.2217425
  1.61898545]","[ 7.70830650e-05 -7.77104642e-04 -9.08174191e-03  1.17363637e-04
  3.30389709e-04  1.75771232e-05  6.23683090e-04]"
6078,12.155745506286621,"[ 0.19980758  0.66361529  0.50090896 -1.65996156 -0.36093021  2.22174179
  1.61897657]","[ 0.00059106 -0.00034538 -0.00789711 -0.00031905 -0.00029397 -0.00030867
 -0.00122608]"
6079,12.157615900039673,"[ 0.19980583  0.66361743  0.50090549 -1.65995954 -0.36093021  2.22174179
  1.61898581]","[-1.08516461e-04  8.67319760e-04 -2.93384386e-03  4.38056056e-05
 -1.30653152e-04 -2.16304773e-04  8.79228842e-04]"
6080,12.159775972366333,"[ 0.19980582  0.66361742  0.50089092 -1.65996051 -0.36092818  2.22174179
  1.61898506]","[-2.33835645e-04 -4.76005136e-05 -5.53383141e-03  3.90677126e-04
  6.20100335e-04 -1.70158076e-05  8.65486256e-04]"
6081,12.161618947982788,"[ 0.19980916  0.66361888  0.50088402 -1.6599608  -0.36092569  2.22174107
  1.61898319]","[ 0.00122623  0.00081406 -0.00812167  0.00035924  0.00018518 -0.00032404
  0.0001473 ]"
6082,12.163759469985962,"[ 0.19980582  0.66361591  0.5008745  -1.65996036 -0.36092986  2.22174001
  1.61898116]","[-0.00019742 -0.00062808 -0.00458253 -0.00021155 -0.00029069 -0.00022314
 -0.00064661]"
6083,12.166018962860107,"[ 0.19980703  0.66361555  0.5008671  -1.65995981 -0.36092949  2.22174103
  1.61898474]","[-0.00249328  0.00049445 -0.00245972  0.00022604  0.00021904 -0.00011886
  0.00083697]"
6084,12.16798448562622,"[ 0.19980725  0.66361295  0.50085452 -1.65995953 -0.36093021  2.22174143
  1.61898545]","[-1.84711212e-03  3.41513127e-05 -2.27637413e-03 -6.72889107e-04
 -1.40005612e-04  3.42770956e-04  1.00494270e-03]"
6085,12.169697761535645,"[ 0.19980908  0.66360953  0.50085275 -1.6599577  -0.3609295   2.22174143
  1.61898402]","[-8.20627136e-04 -1.09085636e-03 -1.13577481e-03  1.08219214e-04
  1.44021866e-04 -8.84497035e-06  1.95243918e-04]"
6086,12.171759366989136,"[ 0.19980748  0.66361117  0.50084793 -1.65995568 -0.36093021  2.22174246
  1.61898331]","[-1.07669307e-03  7.19869021e-05 -3.19522590e-04  8.83315356e-04
 -1.73349223e-04  3.12547490e-04  7.65542773e-06]"
6087,12.173685312271118,"[ 0.19980916  0.66361187  0.5008415  -1.65995686 -0.36093021  2.22173931
  1.61898474]","[ 1.76609336e-04  3.19941787e-05 -3.01860800e-03  1.35153852e-03
 -7.70440990e-05  2.97149290e-04  7.15479235e-04]"
6088,12.17568325996399,"[ 0.1998104   0.66361291  0.50083921 -1.65995961 -0.36093082  2.22173966
  1.61898402]","[ 0.00086462  0.00075664 -0.00093629 -0.00057481 -0.00046375 -0.00026353
  0.00039711]"
6089,12.177729845046997,"[ 0.19981103  0.66361451  0.50083182 -1.65995837 -0.3609295   2.22174234
  1.61898225]","[ 0.00035666  0.00089309 -0.00420278  0.00030134  0.00016688  0.00035759
  0.00017649]"
6090,12.179744958877563,"[ 0.19980915  0.6636145   0.50082544 -1.6599557  -0.3609295   2.22173789
  1.61898042]","[-0.00034392  0.00057396 -0.00218287  0.0007389   0.00012857 -0.00021053
 -0.00065978]"
6091,12.181688070297241,"[ 0.19980898  0.66361283  0.50082808 -1.65995401 -0.36092889  2.22174001
  1.61897974]","[ 0.00041571 -0.00017417 -0.00039873  0.00104941  0.00028916 -0.00014035
 -0.00067721]"
6092,12.184282541275024,"[ 0.19980837  0.6636121   0.50081875 -1.65995615 -0.36092889  2.22174103
  1.61898118]","[-0.00071727 -0.00101056 -0.00109185  0.00083681  0.00025145 -0.00017345
 -0.00059625]"
6093,12.185597658157349,"[ 0.19981084  0.66361148  0.50081778 -1.65995834 -0.36093021  2.22174177
  1.61898046]","[ 0.00016997 -0.00067371 -0.00012572 -0.00064855 -0.00027317  0.00012172
 -0.00063486]"
6094,12.187553882598877,"[ 0.19980824  0.66361454  0.50081239 -1.6599577  -0.36092889  2.22174107
  1.61897975]","[ 7.39862232e-05  4.42990658e-04 -7.55883093e-04 -2.88244131e-04
  2.40278774e-04 -1.83259058e-04 -9.94237599e-04]"
6095,12.189487218856812,"[ 0.19980813  0.66361354  0.5008111  -1.65995978 -0.36093082  2.2217425
  1.61898402]","[-0.00061761 -0.00017432 -0.00011682 -0.00012811 -0.00039053  0.00023503
  0.00050755]"
6096,12.191619873046875,"[ 0.19980499  0.66361528  0.50080889 -1.65995663 -0.3609295   2.22174179
  1.6189794 ]","[-1.38860746e-03  4.79334960e-04  4.88945059e-04  3.76138850e-04
  5.24859436e-05 -2.12020758e-04 -8.02976572e-04]"
6097,12.193520784378052,"[ 0.19980818  0.66362032  0.50079863 -1.6599594  -0.36093154  2.22174179
  1.61898462]","[ 5.58056256e-04  1.41946366e-03 -4.08180483e-03 -8.22715092e-04
 -5.75721670e-04 -9.42314480e-05  6.71676934e-04]"
6098,12.195569276809692,"[ 0.199806    0.66361141  0.50079708 -1.65995763 -0.3609295   2.2217425
  1.61898401]","[-0.00018521 -0.00128704 -0.0044839  -0.00021098  0.00027536  0.00019548
  0.00029852]"
6099,12.197525024414062,"[ 0.19980792  0.66361453  0.50079558 -1.65995834 -0.36092889  2.22174179
  1.61897978]","[ 3.50674326e-04 -4.61376447e-05 -4.20258048e-03 -9.37694068e-05
  3.25830795e-04 -2.29599345e-04  2.11796572e-04]"
6100,12.199702739715576,"[ 0.19980959  0.66361187  0.50079026 -1.6599577  -0.36093082  2.22174179
  1.61898498]","[ 0.00034141 -0.00113413 -0.00238919 -0.00025821 -0.00035251 -0.00018116
  0.00088533]"
6101,12.201642990112305,"[ 0.19980792  0.66361653  0.50078682 -1.65996169 -0.3609295   2.22174107
  1.61897827]","[-0.0004051   0.00107358 -0.00472969 -0.00144492  0.0001372  -0.00031788
 -0.00150539]"
6102,12.203602313995361,"[ 0.19980959  0.66361451  0.50078405 -1.65995647 -0.3609295   2.2217425
  1.61898046]","[ 1.91147097e-04  2.29673042e-04 -3.19668782e-03  7.49841729e-04
 -6.83819649e-06  2.54319930e-04 -1.94345359e-04]"
6103,12.205500364303589,"[ 0.19980597  0.66361283  0.50078279 -1.65995842 -0.3609295   2.22174179
  1.61898046]","[-1.30708438e-03 -4.54735044e-04 -1.35204864e-03  8.57910119e-05
 -3.03919844e-06 -4.52082139e-05 -7.25606816e-06]"
6104,12.207558631896973,"[ 0.19981171  0.66361856  0.50077961 -1.65995576 -0.36092889  2.2217425
  1.61898118]","[ 0.00040896  0.00060218 -0.00314237  0.00047121  0.0002021   0.00021727
 -0.00024058]"
6105,12.209495782852173,"[ 0.19980982  0.66361517  0.50077472 -1.65995978 -0.36093021  2.22174179
  1.61898046]","[ 0.00036736 -0.00093879 -0.00214348 -0.00022365 -0.00013623 -0.0001408
 -0.000819  ]"
6106,12.211562633514404,"[ 0.19980794  0.66361671  0.50077393 -1.65996001 -0.36093021  2.22174179
  1.61897728]","[-5.79146521e-04  6.03581655e-04 -3.12473167e-03  8.62033687e-05
 -1.39668099e-04 -1.41695690e-04 -8.38719208e-04]"
6107,12.213612794876099,"[ 0.19980863  0.66361453  0.5007749  -1.65996123 -0.3609295   2.22174107
  1.61898082]","[-0.00084515 -0.00016482 -0.00094772 -0.00088971  0.00017528 -0.00030033
 -0.00061012]"
6108,12.2157564163208,"[ 0.199808    0.66361284  0.50077265 -1.65995765 -0.36093021  2.22174179
  1.61898009]","[-0.00074683 -0.0008466  -0.00024078  0.00053259 -0.00030639 -0.00013348
  0.00020355]"
6109,12.21781611442566,"[ 0.19981127  0.66361661  0.50077168 -1.65996168 -0.3609295   2.22174073
  1.61898367]","[ 5.96095826e-04 -5.05964665e-06 -6.02938050e-04 -8.76915260e-04
  1.01185018e-04  1.97942538e-05  3.27826536e-04]"
6110,12.219660758972168,"[ 0.19980792  0.66361474  0.50076871 -1.65995861 -0.36093082  2.22174238
  1.61898256]","[-0.00047748  0.00036896 -0.00033813  0.00100229 -0.00039584  0.00024616
 -0.0002499 ]"
6111,12.221542835235596,"[ 0.19980959  0.66361453  0.50076624 -1.65996129 -0.36092782  2.22174177
  1.61898331]","[ 0.00015899  0.00016398 -0.00037534 -0.00110124  0.00025358 -0.00012796
  0.00028453]"
6112,12.223732948303223,"[ 0.19980959  0.66361327  0.50076692 -1.65996219 -0.36093009  2.2217425
  1.61898545]","[ 0.00025627 -0.00104074  0.00018219 -0.00030384 -0.00026029  0.00025961
  0.00107589]"
6113,12.225465774536133,"[ 0.19981171  0.66361354  0.50076851 -1.65996073 -0.36092946  2.22174178
  1.61898046]","[ 1.70844824e-04 -1.37016759e-04  6.69460034e-04  3.54255275e-04
  6.38315645e-05 -6.42861349e-05 -9.44249439e-04]"
6114,12.227561712265015,"[ 0.19980967  0.66361286  0.50076636 -1.65995774 -0.3609295   2.2217425
  1.61898085]","[-0.00047526 -0.00010247  0.00049774  0.0001359   0.00015078  0.00021831
  0.00045867]"
6115,12.229518175125122,"[ 0.19981127  0.66361813  0.50076542 -1.65995763 -0.36092889  2.22174107
  1.61897797]","[ 0.00034559  0.0017177   0.00040287  0.000246    0.00020265 -0.00029857
 -0.00145766]"
6116,12.231712579727173,"[ 0.19981126  0.66361494  0.50076365 -1.65995977 -0.3609295   2.2217425
  1.61897653]","[ 0.00015359 -0.00041207 -0.00037998  0.00010933  0.00018049  0.00018378
 -0.00080609]"
